Acquisition Year,Catalog No,Categories,Category,Collection,Collector,Country,Culture,Curatorial Notes,Date,Dimensions,Donor,Exhibition History,Hall,Keywords,Locale,Material,Period,Publication History,Region,Regions,Subject,Technique,Thumb URL,Title
1897 [EXPEDITION],30 / 1925,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"ONE L:2.2 W:.9 H:.7, TWO L:1.4 W:1 H:1 (in CM)","LUMHOLTZ, CARL, DR.",,,SHELL,VALLEY OF MEXICO,SHELL,,,,,,PERFORATED,https://anthro.amnh.org/images/preview/30/30_1925.jpg,SHELLS
1897 [EXPEDITION],30 / 1926,,COSTUME,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:1.4 W:.8 H:.3 (in CM),"LUMHOLTZ, CARL, DR.",,,PENDANT,VALLEY OF MEXICO,SHELL,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_1926.jpg,PENDANT
1897 [EXPEDITION],30 / 1927,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:1.8 W:1.6 H:.1 (in CM),"LUMHOLTZ, CARL, DR.",,,MOTHER OF PEARL SHELL,VALLEY OF MEXICO,SHELL,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_1927.jpg,PIECE
1897 [EXPEDITION],30 / 1928,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:1.8 D:.7 (in CM),"LUMHOLTZ, CARL, DR.",,,BEAD,VALLEY OF MEXICO,STONE,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_1928.jpg,BEAD
1897 [EXPEDITION],30 / 1929,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:1.2 W:1.2 H:0.3 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE ARROWPOINT,VALLEY OF MEXICO,OBSIDIAN,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_1929.jpg,ARROW POINT
1897 [EXPEDITION],30 / 1930,,COSTUME,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:2.1 W:1.2 H:.3 (in CM),"LUMHOLTZ, CARL, DR.",,,PENDANT,VALLEY OF MEXICO,STONE,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_1930.jpg,PENDANT
1897 [EXPEDITION],30 / 1931,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"LARGEST L:2.2 D:1.6, SMALLEST D:1.1 H:0.5 (in CM)","LUMHOLTZ, CARL, DR.",,,BEAD,"DF/MEXICO, SAN JUAN TEOTIHUACÁN",STONE,"CLASSIC, circa A.D. 1 - 700",,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_1931.jpg,BEADS
1897 [EXPEDITION],30 / 1933,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:9.4 D:13.8 H:9.5 (in CM),"LUMHOLTZ, CARL, DR.",,,VESSEL,,CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1933.jpg,2 HANDLED VESSEL
1897 [EXPEDITION],30 / 1934,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:12.3 D:14.2 H:11 (in CM),"LUMHOLTZ, CARL, DR.",,,VESSEL,,CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1934.jpg,2 HANDLED VESSEL
1897 [EXPEDITION],30 / 1935,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:20.6 D:14.1 H:10 (in CM),"LUMHOLTZ, CARL, DR.",,,VESSEL,,CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1935.jpg,2 HANDLED VESSEL
1897 [EXPEDITION],30 / 1936,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L: 18.0 W: 15.0 D: 2.7 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,STONE MASK,GUERRERO,STONE,,,,,"HUMAN, FIGURE, FACE",,https://anthro.amnh.org/images/preview/30/30_1936.jpg,HUMAN FIGURE
1897 [EXPEDITION],30 / 1937,"CONTAINERS, EQUIPMENT",,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D BASE:6.8 D RIM:9.3 H:13.9 (in CM),"LUMHOLTZ, CARL, DR.",,,CUP,,CLAY,,,,,,"SCULPTED, LIGHT PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1937.jpg,CUP
1897 [EXPEDITION],30 / 1938,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:10.2 W:5.7 H:2.5 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURE,"DF/MEXICO, ATZCAPOTZALCO",TERRA COTTA,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1938.jpg,FIGURE
1897 [EXPEDITION],30 / 1939,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L: 20.0 W: 8.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURE,VALLEY OF MEXICO,CLAY (TERRACOTTA),"POSTCLASSIC, circa A.D. 1300 - 1500 (AZTEC)",,,,"FIGURE, PERSON PLAYING THE 'HUEHUETL'",,https://anthro.amnh.org/images/preview/30/30_1939.jpg,FIGURE
1897 [EXPEDITION],30 / 1940,"CONTAINERS, EQUIPMENT",,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D BASE:8 D RIM:12.6 X12.9 H:11 (in CM),"LUMHOLTZ, CARL, DR.",,,"CUP, STANDARD",,CLAY,,,,,,"SCULPTED, WHITE PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1940.jpg,CUP OR STANDARD
1897 [EXPEDITION],30 / 1941,"CONTAINERS, EQUIPMENT",,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D BASE:9.2 D RIM:12.5 H:15 (in CM),"LUMHOLTZ, CARL, DR.",,,CUP,"DF/MEXICO (VALLEY OF MEXICO), TULATRTONGO",CLAY,,,,,,"SCULPTED, BLACK PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1941.jpg,CUP
1897 [EXPEDITION],30 / 1942,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:11 W:6.5 H:4.3 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE,,CLAY,,,,,,"SCULPTED, STAMPED",https://anthro.amnh.org/images/preview/30/30_1942.jpg,FIGURE HOLDING CHILD
1897 [EXPEDITION],30 / 1943,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:5.4 W:6.7 H:3.5 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURE,,CLAY,,,,,,"SCULPTED, CARVED",https://anthro.amnh.org/images/preview/30/30_1943.jpg,FIGURE
1897 [EXPEDITION],30 / 1944,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L: 12.0 W: 6.2 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURINE,"DF/MEXICO, ATZCAPOTZALCO",CLAY,"POSTCLASSIC, circa A.D. 1300 - 1500 (AZTEC)",,,,"FIGURINE, FEMALE",,https://anthro.amnh.org/images/preview/30/30_1944.jpg,FIGURINE
1897 [EXPEDITION],30 / 1945,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:3.5 W:3.8 H:12.8 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURE,,CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1945.jpg,FIGURE
1897 [EXPEDITION],30 / 1946,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:10.7 W:5.9 H:6.4 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURE,,CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1946.jpg,FIGURE
1897 [EXPEDITION],30 / 1947,"CONTAINERS, EQUIPMENT",,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L: 15.0 DIA: 13.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,"CUP, PULQUE COPA",,CLAY,"POSTCLASSIC, circa A.D. 1300 - 1500 (AZTEC)",,,,"PULQUE COPA, CUP, STANDARD",,https://anthro.amnh.org/images/preview/30/30_1947.jpg,PULQUE COPA
1897 [EXPEDITION],30 / 1948,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:2.3 H:1.8 (in CM),"LUMHOLTZ, CARL, DR.",,,BEAD,,STONE,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_1948.jpg,BEAD
1897 [EXPEDITION],30 / 1949,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:2.8 W:2.1 H:2.1 (in CM),"LUMHOLTZ, CARL, DR.",,,BEAD,,STONE,,,,,,"CARVED, POLISHED",https://anthro.amnh.org/images/preview/30/30_1949.jpg,BEAD
1897 [EXPEDITION],30 / 1950,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:2.2 H:2.2 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE BEAD,"DF/MEXICO, SAN SIMÓN",OBSIDIAN,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_1950.jpg,OBSIDIAN BEAD
1897 [EXPEDITION],30 / 1951,,COSTUME,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L: 1.0 W: 2.0 D: 1.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,"LABRET, LIP PLUG",,OBSIDIAN,"POSTCLASSIC?, circa A.D. 1000 - 1520",,,,"LIP PLUG, LABRET",,https://anthro.amnh.org/images/preview/30/30_1951.jpg,LIP PLUG
1897 [EXPEDITION],30 / 1952,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:5.5 W:0.9 H:0.2 (in CM),"LUMHOLTZ, CARL, DR.",,,IMPLEMENT,,BONE,,,,,,"CARVED, PERFORATED, INCISED",https://anthro.amnh.org/images/preview/30/30_1952.jpg,IMPLEMENT
1897 [EXPEDITION],30 / 1953,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:6.8 W:2.6 H:1.3 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURE,SAN JUAN PEOLIBUARAN,CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1953.jpg,FIGURE
1897 [EXPEDITION],30 / 1954,,EQUIPMENT,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4.5 W:1 H:2.4 (in CM),"LUMHOLTZ, CARL, DR.",,,POTTERY STAMP,,CLAY,,,,,,"POTTERY, STAMPED",https://anthro.amnh.org/images/preview/30/30_1954.jpg,POTTERY STAMP
1897 [EXPEDITION],30 / 1955,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:9.9 W:6.8 H:4.5 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE HEAD,,CLAY,,,,,"SNAKE HEAD, RATTLESNAKE?","POTTERY, SCULPTED",https://anthro.amnh.org/images/preview/30/30_1955.jpg,"POTTERY SNAKE HEAD, RATTLE"
1897 [EXPEDITION],30 / 1956,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L: 6.5 W: 4.5 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURINE,,CLAY,"POSTCLASSIC, circa A.D. 1300 - 1500 (AZTEC)",,,,"FIGURINE, FIGURE WITH CHILD, SITTING",,https://anthro.amnh.org/images/preview/30/30_1956.jpg,FIGURINE
1897 [EXPEDITION],30 / 1957,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L: 9.8 W: 4.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURINE,,CLAY,"POSTCLASSIC, circa A.D. 1300 - 1500 (AZTEC)",,,,"FIGURINE, STANDING",,https://anthro.amnh.org/images/preview/30/30_1957.jpg,FIGURINE
1897 [EXPEDITION],30 / 1958,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:7.3 W:3 H:1.2 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE HEAD,"DF/MEXICO, SAN JUAN TEOTIHUACÁN",TERRA COTTA,"CLASSIC, circa A.D. 1 - 700",,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1958.jpg,FIGURINE HEAD
1897 [EXPEDITION],30 / 1959,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:9.3 W:5.8 H:3 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE HEAD,"DF/MEXICO, SAN JUAN TEOTIHUACÁN",TERRA COTTA,"CLASSIC, circa A.D. 1 - 700",,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1959.jpg,FIGURINE HEAD
1897 [EXPEDITION],30 / 1960,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L: 10.5 W: 4.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURINE,VALLEY OF MEXICO,CLAY (TERRACOTTA),"POSTCLASSIC, circa A.D. 1300 - 1500 (AZTEC)",,,,"FIGURINE, STANDING, 2 SANDLE STRINGS BETWEEN TOES",,https://anthro.amnh.org/images/preview/30/30_1960.jpg,FIGURINE
1897 [EXPEDITION],30 / 1961,,RECREATIONAL ARTIFACTS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:6.2 W:3.7 H:4.2 (in CM),"LUMHOLTZ, CARL, DR.",,,TOY CRADLE,"DF/MEXICO, SAN SIMÓN",TERRA COTTA,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1961.jpg,TOY CRADLE
1897 [EXPEDITION],30 / 1962,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:11.5 H:4.7 (in CM),"LUMHOLTZ, CARL, DR.",,,TRIPOD BOWL,"DF/MEXICO, ATZCAPOTZALCO",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1962.jpg,BOWL
1897 [EXPEDITION],30 / 1963,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:10.6 H:4.6 (in CM),"LUMHOLTZ, CARL, DR.",,,BOWL,"DF/MEXICO, ATZCAPOTZALCO",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1963.jpg,BOWL
1897 [EXPEDITION],30 / 1964,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:12.1 H:6.6 (in CM),"LUMHOLTZ, CARL, DR.",,,BOWL,"DF/MEXICO, ATZCAPOTZALCO",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1964.jpg,BOWL
1897 [EXPEDITION],30 / 1965,,EQUIPMENT,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4.1 W:3.2 H:2 (in CM),"LUMHOLTZ, CARL, DR.",,,POLISHING STONE,VALLEY OF MEXICO,STONE,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_1965.jpg,POLISHING STONE
1897 [EXPEDITION],30 / 1966,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4 W:1.4 H:1.8 (in CM),"LUMHOLTZ, CARL, DR.",,,SHELL,VALLEY OF MEXICO,SHELL,,,,,,CUT FOR SUSPENSION,https://anthro.amnh.org/images/preview/30/30_1966.jpg,SHELL
1897 [EXPEDITION],30 / 1967,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4.2 W:3.7 H:2.3 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE HEAD,VALLEY OF MEXICO,STONE,,,,,,"CARVED, PERFORATED FOR SUSPENSION",https://anthro.amnh.org/images/preview/30/30_1967.jpg,FACE
1897 [EXPEDITION],30 / 1968,,SOUND DEVICES,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:34.0 W:15.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,SHELL TRUMPET,"JALISCO, NEAR LAKE CHAPALA, SAN NICOLAS",SHELL,POSTCLASSIC (1000/1100-1521 CE),,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_1968.jpg,TRUMPET
1897 [EXPEDITION],30 / 1970,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:5.7 W:4.7 H:1.5 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE,"JALISCO, TUXPAN",STONE,,,,,,,https://anthro.amnh.org/images/preview/30/30_1970.jpg,TURTLE
1897 [EXPEDITION],30 / 1971,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:18.9 W:3.3 H:2 (in CM),"LUMHOLTZ, CARL, DR.",,,SHELL FRAGMENT,,SHELL,,,,,,,https://anthro.amnh.org/images/preview/30/30_1971.jpg,PIECE OF SHELL
1897 [EXPEDITION],30 / 1972,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,H:2.5 D:9.8 (in CM),"LUMHOLTZ, CARL, DR.",,,MUSSEL SHELL FRAGMENT,,SHELL,,,,,,,https://anthro.amnh.org/images/preview/30/30_1972.jpg,PIECE OF MUSSEL SHELL
1897 [EXPEDITION],30 / 1973,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,H:1.3 D:7.2 X 6.9 (in CM),"LUMHOLTZ, CARL, DR.",,,MUSSEL SHELL FRAGMENT,,SHELL,,,,,,,https://anthro.amnh.org/images/preview/30/30_1973.jpg,PIECE OF MUSSEL SHELL
1897 [EXPEDITION],30 / 1974,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,H:1.9 D:7 (in CM),"LUMHOLTZ, CARL, DR.",,,MUSSEL SHELL FRAGMENT,,SHELL,,,,,,,https://anthro.amnh.org/images/preview/30/30_1974.jpg,PIECE OF MUSSEL SHELL
1897 [EXPEDITION],30 / 1975,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:8.9 W:5.3 H:2.2 (in CM),"LUMHOLTZ, CARL, DR.",,,MUSSEL SHELL FRAGMENT,,SHELL,,,,,,,https://anthro.amnh.org/images/preview/30/30_1975.jpg,PIECE OF MUSSEL SHELL
1897 [EXPEDITION],30 / 1976,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:9.8 W:7.5 H:.5 (in CM),"LUMHOLTZ, CARL, DR.",,,SHELL RING,,SHELL,,,,,,,https://anthro.amnh.org/images/preview/30/30_1976.jpg,RING OF SHELL
1897 [EXPEDITION],30 / 1977,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,,"LUMHOLTZ, CARL, DR.",,,SHELL ORNAMENT,,SHELL,,,,,,,https://anthro.amnh.org/images/preview/30/30_1977.jpg,SHELL ORNAMENTS
1897 [EXPEDITION],30 / 1978,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4 W:3.2 H:1.7 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE,"DF/MEXICO (VALLEY OF MEXICO), NEAR TEXCOCO, PAPALOTL",STONE,,,,,,"CARVED, GROOVED",https://anthro.amnh.org/images/preview/30/30_1978.jpg,STONE
1897 [EXPEDITION],30 / 1979,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:2.4 H:2 (in CM),"LUMHOLTZ, CARL, DR.",,,BEAD,"DF/MEXICO (VALLEY OF MEXICO), NEAR TEXCOCO, PAPALOTL",STONE,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_1979.jpg,BEAD
1897 [EXPEDITION],30 / 1980,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:6.7 D:5.4 H:6.7 (in CM),"LUMHOLTZ, CARL, DR.",,,OLLA,,CLAY,,,,,,"SCULPTED, POLISHED",https://anthro.amnh.org/images/preview/30/30_1980.jpg,OLLA
1897 [EXPEDITION],30 / 1981,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:3.7 W:2.6 H:1.7 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE,,STONE,,,,,,POLISHED?,https://anthro.amnh.org/images/preview/30/30_1981.jpg,STONE
1897 [EXPEDITION],30 / 1982,,EQUIPMENT,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,DIA: 6.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,SPINDLE WHORL,VALLEY OF MEXICO,CLAY,"POSTCLASSIC, circa A.D. 1300 - 1500 (AZTEC)",,,,SPINDLE WHORL,,https://anthro.amnh.org/images/preview/30/30_1982.jpg,SPINDLE WHORL
1897 [EXPEDITION],30 / 1984,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:20.5 D OF RIM:16.4 H:20.5 (in CM),"LUMHOLTZ, CARL, DR.",,,OLLA,"MICHOACÁN, PUEBLO PARANGUITIRO? (PARANGARICUTIRO)",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1984.jpg,OLLA
1897 [EXPEDITION],30 / 1985,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:16.8 D OF RIM:15 H:8.1 (in CM),"LUMHOLTZ, CARL, DR.",,,"BOWL, OLLA","MICHOACÁN, PARANGUITIRO",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1985.jpg,OLLA OR BOWL
1897 [EXPEDITION],30 / 1986,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:15.5 D OF RIM:8.3 H:16.1 (in CM),"LUMHOLTZ, CARL, DR.",,,OLLA,"MICHOACÁN, PARANGUITIRO",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1986.jpg,OLLA
1897 [EXPEDITION],30 / 1987,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:12.5 D OF RIM:7.7 H:10.4 (in CM),"LUMHOLTZ, CARL, DR.",,,OLLA,"MICHOACÁN, PARANGUITIRO",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1987.jpg,OLLA
1897 [EXPEDITION],30 / 1988,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:9.4 D OF RIM:7.7 H:10.6 (in CM),"LUMHOLTZ, CARL, DR.",,,OLLA,"MICHOACÁN, PARANGUITIRO",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1988.jpg,OLLA
1897 [EXPEDITION],30 / 1989,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:6.5 D OF RIM:4.3 H:5.1 (in CM),"LUMHOLTZ, CARL, DR.",,,OLLA,"MICHOACÁN, PARANGUITIRO",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1989.jpg,OLLA
1897 [EXPEDITION],30 / 1990,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:13.6 H:4.7 (in CM),"LUMHOLTZ, CARL, DR.",,,SAUCER VESSEL,"MICHOACÁN, PARANGUITIRO",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1990.jpg,SAUCER SHAPED VESSEL
1897 [EXPEDITION],30 / 1991,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:15.6 H:6.6 (in CM),"LUMHOLTZ, CARL, DR.",,,SAUCER VESSEL,"MICHOACÁN, PUEBLO PARANGUITIRO? (PARANGARICUTIRO)",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1991.jpg,SAUCER SHAPED VESSEL
1897 [EXPEDITION],30 / 1992,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:14.3 H:6.6 (in CM),"LUMHOLTZ, CARL, DR.",,,"BOWL, HICCARA","MICHOACÁN, PUEBLO PARANGUITIRO? (PARANGARICUTIRO)",CLAY,,,,,,"SCULPTED, INCISED",https://anthro.amnh.org/images/preview/30/30_1992.jpg,HICCARO
1897 [EXPEDITION],30 / 1993,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:16.6 H:8.5 (in CM),"LUMHOLTZ, CARL, DR.",,,"BOWL, HICCARA","MICHOACÁN, PUEBLO PARANGUITIRO? (PARANGARICUTIRO)",CLAY,,,,,,"SCULPTED, WHITE AND RED PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1993.jpg,HICCARO
1897 [EXPEDITION],30 / 1994,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:18.2 W:23.2 H:20 (in CM),"LUMHOLTZ, CARL, DR.",,,VASE,"MICHOACÁN, URUAPAN",CLAY,,,,,,"SCULPTED, WHITE PIGMENT, PAINTED",https://anthro.amnh.org/images/preview/30/30_1994.jpg,VASE
1897 [EXPEDITION],30 / 1995,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:13.8 H:5.1 (in CM),"LUMHOLTZ, CARL, DR.",,,"BOWL, HICCARA","MICHOACÁN, PERIBÁN",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_1995.jpg,HICCARO
